"","paper_id","citation","year","first_author","data_origin","journal","bias","code_classification","distributed_network","reporting","linkage","confounding","pre_processing","generalisability","drug_exposures","social_determinants","others","causal_inference","stats_model","data_quality","harmonise_pts_data"
"84","502587","Rammon, J., He, Y., Parker, J. D.; Accounting for study participants who are ineligible for linkage: a multiple imputation approach to analyzing the linked National Health and Nutrition Examination Survey and Centers for Medicare and Medicaid Services' Medicaid data;  2019; Vol 19(2-3): 87-105","2019","Rammon","the US","Health Services and Outcomes Research Methodology",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"85","544982","Ferguson, John, Hannigan, Ailish, Stack, Austin; A new computationally efficient algorithm for record linkage with field dependency and missing data imputation;  2018; Vol 109 70-75","2018","Ferguson","Not Mentioned","International Journal of Medical Informatics",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"86","545061","Ford, Elizabeth, Rooney, Philip, Hurley, Peter, Oliver, Seb, Bremner, Stephen, Cassell, Jackie; Can the Use of Bayesian Analysis Methods Correct for Incompleteness in Electronic Health Records Diagnosis Data? Development of a Novel Method Using Simulated and Real-Life Clinical Data;  2020; Vol 8 54","2020","Ford","UK","Frontiers in Public Health",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"87","545594","Sisk, Rose, Lin, Lijing, Sperrin, Matthew, Barrett, Jessica K., Tom, Brian, Diaz-Ordaz, Karla, Peek, Niels, Martin, Glen P.; Informative presence and observation in routine health data: A review of methodology for clinical risk prediction; Journal of the American Medical Informatics Association : JAMIA 2021; Vol 28(1): 155-166","2021","Sisk","a review","Journal of the American Medical Informatics Association",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"88","544887","Vassy, Jason L., Ho, Yuk-Lam, Honerlaw, Jacqueline, Cho, Kelly, Gaziano, J. Michael, Wilson, Peter W. F., Gagnon, David R.; Yield and bias in defining a cohort study baseline from electronic health record data;  2018; Vol 78 54-59","2018","Vassy","the US","Journal of Biomedical Informatics",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"89","545351","Shah, Nilay D., Steyerberg, Ewout W., Kent, David M.; Big Data and Predictive Analytics: Recalibrating Expectations;  2018; Vol 320(1): 27-28","2018","Shah","the US","JAMA",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"90","545327","Deeny, Sarah R., Steventon, Adam; Making sense of the shadows: priorities for creating a learning healthcare system based on routinely collected data;  2015; Vol 24(8): 505-15","2015","Deeny","UK","BMJ Quality & Safety",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"91","544804","Lee, Jung Ae, Gill, Jeff; Missing value imputation for physical activity data measured by accelerometer;  2018; Vol 27(2): 490-506","2018","Lee","the US","Statistical Methods in Medical Research",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"92","545166","O'Driscoll, R., Turicchi, J., Duarte, C., Michalowska, J., Larsen, S. C., Palmeira, A. L., Heitmann, B. L., Horgan, G. W., Stubbs, R. J.; A novel scaling methodology to reduce the biases associated with missing data from commercial activity monitors;  2020; Vol 15(6): e0235144","2020","O'Driscoll","Multiple","Plos One",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"93","545467","Feng, Tiantian, Narayanan, Shrikanth; Imputing Missing Data In Large-Scale Multivariate Biomedical Wearable Recordings Using Bidirectional Recurrent Neural Networks With Temporal Activation Regularization;  2019; Vol 2019 2529-2534","2019","Feng","the US","IEEE Engineering in Medicine and Biology Society",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"94","545356","Popham, Frank, Whitley, Elise, Molaodi, Oarabile, Gray, Linsay; Standard multiple imputation of survey data didn't perform better than simple substitution in enhancing an administrative dataset: the example of self-rated health in England;  2021; Vol 18(1): 1-8","2021","Popham","UK","Emerging Themes in Epidemiology",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"95","545451","Yang, D. X., Hui, Y., Wang, B., Avesta, A., Zuber, C., Park, H. S., Aneja, S.; Comparison of machine learning methods for clinical data imputation among a real-world lung cancer cohort;  2022;","2022","Yang","the US","pre-print",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"96","545491","Read, Stephanie H., Lewis, Steff C., Halbesma, Nynke, Wild, Sarah H.; Measuring the Association Between Body Mass Index and All-Cause Mortality in the Presence of Missing Data: Analyses From the Scottish National Diabetes Register;  2017; Vol 185(8): 641-649","2017","Read","UK","American Journal of Epidemiology",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"97","545370","Bengtson, Angela M., Westreich, Daniel, Musonda, Patrick, Pettifor, Audrey, Chibwesha, Carla, Chi, Benjamin H., Vwalika, Bellington, Pence, Brian W., Stringer, Jeffrey S. A., Miller, William C.; Multiple Overimputation to Address Missing Data and Measurement Error: Application to HIV Treatment During Pregnancy and Pregnancy Outcomes;  2016; Vol 27(5): 642-50","2016","Bengtson","Zambia","Epidemiology",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"98","502814","Feng, Shuo, Hategeka, Celestin, Gr√©pin, Karen Ann; Addressing missing values in routine health information system data: an evaluation of imputation methods using data from the Democratic Republic of the Congo during the COVID-19 pandemic;  2021; Vol 19(1): 1-14","2021","Feng","Congo","Population Health Metrics",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"99","503488","Xu, Enliang, Li, Xiang, Mei, Jing, Zhao, Shiwan, Hu, Gang, Xia, Eryu, Liu, Haifeng, Xie, Guotong, Xu, Meilin, Li, Xuejun; Applying Risk Models on Patients with Unknown Predictor Values: An Incremental Learning Approach;  2017; Vol 245 639-643","2017","Xu","China","Studies in Health Technology and Informatics",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"100","503725","Haneuse, Sebastien, Arterburn, David, Daniels, Michael J.; Assessing Missing Data Assumptions in EHR-Based Studies: A Complex and Underappreciated Task;  2021; Vol 4(2): e210184","2021","Haneuse","the US","JAMA Network Open",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"101","504896","Petersen, I., Welch, C. A., Nazareth, I., Walters, K., Marston, L., Morris, R. W., Carpenter, J. R., Morris, T. P., Pham, T. M.; Health indicator recording in UK primary care electronic health records: Key implications for handling missing data;  2019; Vol 11 157-167","2019","Petersen","UK","Clinical Epidemiology",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"102","544825","Raebel, M. A., Shetterly, S., Lu, C. Y., Flory, J., Gagne, J. J., Harrell, F. E., Haynes, K., Herrinton, L. J., Patorno, E., Popovic, J., Selvan, M., Shoaibi, A., Wang, X., Roy, J.; Methods for using clinical laboratory test results as baseline confounders in multi-site observational database studies when missing data are expected;  2016;","2016","Raebel","the US","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"103","544910","Cepeda, Maria Soledad, Fife, Daniel, Denarie, Michel, Bradford, Dan, Roy, Stephanie, Yuan, Yingli; Quantification of missing prescriptions in commercial claims databases: results of a cohort study;  2017; Vol 26(4): 386-392","2017","Cepeda","the US","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"104","545029","Gwon, Hansle, Ahn, Imjin, Kim, Yunha, Kang, Hee Jun, Seo, Hyeram, Cho, Ha Na, Choi, Heejung, Jun, Tae Joon, Kim, Young-Hak; Self-Training With Quantile Errors for Multivariate Missing Data Imputation for Regression Problems in Electronic Medical Records: Algorithm Development Study;  2021; Vol 7(10): e30824","2021","Gwon","South Korea","MIR Public Health and Surveillance",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"105","545049","Stiglic, Gregor, Kocbek, Primoz, Fijacko, Nino, Sheikh, Aziz, Pajnkihar, Majda; Challenges associated with missing data in electronic health records: A case study of a risk prediction model for diabetes using data from Slovenian primary care;  2019; Vol 25(3): 951-959","2019","Stiglic","Slovenia","Health Informatics Journal",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"106","545202","Jauk, Stefanie, Kramer, Diether, Quehenberger, Franz, Veeranki, Sai Pavan Kumar, Hayn, Dieter, Schreier, Gunter, Leodolter, Werner; Information Adapted Machine Learning Models for Prediction in Clinical Workflow;  2019; Vol 260 65-72","2019","Jauk","Austria","Studies in Health Technology and Informatics",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"107","545207","Beaulieu-Jones, Brett K., Moore, Jason H.; MISSING DATA IMPUTATION IN THE ELECTRONIC HEALTH RECORD USING DEEPLY LEARNED AUTOENCODERS;  2017; Vol 22 207-218","2017","Beaulieu-Jones","the US","Pacific Symposium on Biocomputing",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"108","545256","Haneuse, Sebastien, Bogart, Andy, Jazic, Ina, Westbrook, Emily O., Boudreau, Denise, Theis, Mary Kay, Simon, Greg E., Arterburn, David; Learning About Missing Data Mechanisms in Electronic Health Records-based Research: A Survey-based Approach;  2016; Vol 27(1): 82-90","2016","Haneuse","the US","Epidemiology",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"109","545339","Ruddle, R. A., Adnan, M., Hall, M.; Using set visualization techniques to investigate and explain patterns of missing values in electronic health records;  2022;","2022","Ruddle","UK","BMJ Open",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"110","545355","Lin, K. J., Rosenthal, G. E., Murphy, S. N., Mandl, K. D., Jin, Y., Glynn, R. J., Schneeweiss, S.; External validation of an algorithm to identify patients with high data-completeness in electronic health records for comparative effectiveness research;  2020; Vol 12 133-141","2020","Lin","the US","Clinical Epidemiology",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"111","545502","Garies, Stephanie, Cummings, Michael, Quan, Hude, McBrien, Kerry, Drummond, Neil, Manca, Donna, Williamson, Tyler; Methods to improve the quality of smoking records in a primary care EMR database: exploring multiple imputation and pattern-matching algorithms;  2020; Vol 20(1): 56","2020","Garies","Canada","BMC Medical Informatics and Decision Making",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"112","548698","Li, J., Yan, X. S., Chaudhary, D., Avula, V., Mudiganti, S., Husby, H., Shahjouei, S., Afshar, A., Stewart, W. F., Yeasin, M., Zand, R., Abedi, V.; Imputation of missing values for electronic health record laboratory data; npj Digital Medicine 2021; Vol 4(1): 147","2021","Li","the US","NPJ Digital Medicine",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"113","548902","Giganti, Mark J., Shepherd, Bryan E.; Multiple-Imputation Variance Estimation in Studies With Missing or Misclassified Inclusion Criteria; American journal of epidemiology 2020; Vol 189(12): 1628-1632","2020","Giganti","the US","American Journal of Epidemiology",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"114","591520","Basques, Bryce A., McLynn, Ryan P., Fice, Michael P., Samuel, Andre M., Lukasiewicz, Adam M., Bohl, Daniel D., Ahn, Junyoung, Singh, Kern, Grauer, Jonathan N.; Results of Database Studies in Spine Surgery Can Be Influenced by Missing Data; Clinical orthopaedics and related research 2017; Vol 475(12): 2893-2904","2017","Basques","the US","Clinical Orthopaedics and Related Research",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"115","545319","Hsieh, C. Y., Su, C. C., Shao, S. C., Sung, S. F., Lin, S. J., Yang, Y. H. K., Lai, E. C. C.; Taiwan's national health insurance research database: Past and future;  2019; Vol 11 349-358","2019","Hsieh","China","Clinical Epidemiology",0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
"116","548524","Franklin, Jessica M., Glynn, Robert J., Martin, David, Schneeweiss, Sebastian; Evaluating the Use of Nonrandomized Real-World Data Analyses for Regulatory Decision Making;  2019; Vol 105(4): 867-877","2019","Franklin","the US","Clinical Pharmacology & Therapeutics",0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
"117","545291","Melamed, R. D.; Using indication embeddings to represent patient health for drug safety studies;  2020; Vol 3(3): 422-430","2020","Melamed","the US","JAMIA Open",0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
"118","548545","Zeng, Jiaming, Gensheimer, Michael F., Rubin, Daniel L., Athey, Susan, Schachter, Ross D.; Uncovering Interpretable Potential Confounders in Electronic Medical Records;  2021;","2021","Zeng","the US","Nature Communications",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"119","548646","Major, Jacqueline M., Penberthy, Lynne, McGlynn, Katherine A.; Data systems and record linkage: considerations for pharmacoepidemiologic studies examining cancer risk; Annals of epidemiology 2016; Vol 26(11): 746-748","2016","Major","Not Mentioned","Annals of Epidemiology",1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
"120","544889","Webster-Clark, Michael; Ways COVID-19 may impact unrelated pharmacoepidemiologic research using routinely collected data;  2021; Vol 30(3): 400-401","2021","Webster-Clark","Not Mentioned","Pharmacoepidemiology and Drug Safety",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"121","545048","Bedard, Nicholas A., Schoenfeld, Andrew J., Kim, Seoyoung C., Large Database Research Discussion, Group; Optimum Designs for Large Database Research in Musculoskeletal Pain Management;  2020; Vol 102 Suppl 1 54-58","2020","Bedard","Not Mentioned","The Journal of Bone and Joint Surgery",1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"122","548788","Bur, Andres M., Villwock, Mark R., Nallani, Rohit, Gomez, Ernest D., Varvares, Mark A., Villwock, Jennifer A., Cannady, Steven B., Wax, Mark K.; National Database Research in Head and Neck Reconstructive Surgery: A Call for Increased Transparency and Reproducibility; Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery 2021; Vol 164(2): 315-321","2021","Bur","the US","Otolaryngology–Head and Neck Surgery",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"123","545014","Tazare, John, Wyss, Richard, Franklin, Jessica M., Smeeth, Liam, Evans, Stephen J. W., Wang, Shirley V., Schneeweiss, Sebastian, Douglas, Ian J., Gagne, Joshua J., Williamson, Elizabeth J.; Transparency of high-dimensional propensity score analyses: Guidance for diagnostics and reporting;  2022; Vol 31(4): 411-423","2022","Tazare","UK","Pharmacoepidemiology and Drug Safety",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"124","548781","Piovani, Daniele, Pansieri, Claudia, Peyrin-Biroulet, Laurent, Danese, Silvio, Bonovas, Stefanos; Confounding and bias in observational studies in inflammatory bowel disease: a meta-epidemiological study; Alimentary pharmacology & therapeutics 2021; Vol 53(6): 712-721","2021","Piovani","a review","Alimentary Pharmacology & Therapeutics",1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"125","544991","Rodgers, L. R., Dennis, J. M., Shields, B. M., Mounce, L., Fisher, I., Hattersley, A. T., Henley, W. E.; Prior event rate ratio adjustment produced estimates consistent with randomized trial: a diabetes case study;  2020; Vol 122 78?86","2020","Rodgers","UK","Journal of Clinical Epidemiology",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"126","545005","Eworuke, Efe, Shaya, Fadia, Graham, David J., Major, Jacqueline, Levenson, Mark, Chen, Chih-Ying, Leishear, Kira, Pinheiro, Simone; Strategies addressing inadequate information on health factors in pharmacoepidemiology studies relying on healthcare databases: commentary from a public workshop;  2016; Vol 25(9): 998-1001","2016","Eworuke","Not Mentioned","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"127","545313","Weinstein, Rachel B., Ryan, Patrick, Berlin, Jesse A., Matcho, Amy, Schuemie, Martijn, Swerdel, Joel, Patel, Kayur, Fife, Daniel; Channeling in the Use of Nonprescription Paracetamol and Ibuprofen in an Electronic Medical Records Database: Evidence and Implications;  2017; Vol 40(12): 1279-1292","2017","Weinstein","UK","Drug Safety",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"128","548908","Hsieh, Cheng-Yang; Medication Adherence and Stroke Prevention: What Real World Data Tells Us; Acta neurologica Taiwanica 2019; Vol 28(4) 86-87","2019","Hsieh","Not Mentioned","Acta Neurologica Taiwanica",1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"129","545131","Crown, William, Chang, Jessica, Olson, Melvin, Kahler, Kristijan, Swindle, Jason, Buzinec, Paul, Shah, Nilay, Borah, Bijan; Can statistical linkage of missing variables reduce bias in treatment effect estimates in comparative effectiveness research studies?;  2015; Vol 4(5): 455-63","2015","Crown","Not Mentioned","Journal of Comparative Effectiveness Research",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"130","548499","Lin, K., Schneeweiss, S.; Considerations for the analysis of longitudinal electronic health records linked to claims data to study the effectiveness and safety of drugs;  2016;","2016","Lin","a review","Clinical Pharmacology & Therapeutics",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"131","502821","Ezzalfani, M., Porcher, R., Savignoni, A., Delaloge, S., Filleron, T., Robain, M., Perol, D., Arveux, P., Bachelot, T., Delaine, S., et al.; Addressing the issue of bias in observational studies: using instrumental variables and a quasi-randomization trial in an ESME research project;  2021; Vol 16(9 September):","2021","Ezzalfani","France","Plos One",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"132","545022","Chen, J., Ho, M., Lee, K., Song, Y., Fang, Y., Goldstein, B. A., He, W., Irony, T., Jiang, Q., van der Laan, M., Lee, H., Lin, X., Meng, Z., Mishra-Kalyani, P., Rockhold, F., Wang, H., White, R.; The Current Landscape in Biostatistics of Real-World Data and Evidence: Clinical Study Design and Analysis;  2021;","2021","Chen","a review","Statistics in Biopharmaceutical Research",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"133","545167","Kronman, Matthew P., Gerber, Jeffrey S., Newland, Jason G., Hersh, Adam L.; Database Research for Pediatric Infectious Diseases;  2015; Vol 4(2): 143-50","2015","Kronman","the US","Journal of the Pediatric Infectious Diseases Society",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"134","544806","Xu, Tianchen, Chen, Yuan, Zeng, Donglin, Wang, Yuanjia; Self-matched learning to construct treatment decision rules from electronic health records;  2022; Vol 41(17): 3434-3447","2022","Xu","the US","Statistics in Medicine",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"135","544830","Austin, Peter C., Wu, C. Fangyun, Lee, Douglas S., Tu, Jack V.; Comparing the high-dimensional propensity score for use with administrative data with propensity scores derived from high-quality clinical data;  2020; Vol 29(2): 568-588","2020","Austin","Canada","Statistical Methods in Medical Research",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"136","544918","Uddin, Md Jamal, Groenwold, Rolf H. H., de Boer, Anthonius, Gardarsdottir, Helga, Martin, Elisa, Candore, Gianmario, Belitser, Svetlana V., Hoes, Arno W., Roes, Kit C. B., Klungel, Olaf H.; Instrumental variables analysis using multiple databases: an example of antidepressant use and risk of hip fracture;  2016; Vol 25 Suppl 1 122-31","2016","Uddin","Multiple","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"137","545003","Tazare, J., Smeeth, L., Evans, S. J. W., Williamson, E., Douglas, I. J.; Implementing high-dimensional propensity score principles to improve confounder adjustment in UK electronic health records;  2020;","2020","Tazare","UK","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"138","545019","Leite, Andreia, Andrews, Nick J., Thomas, Sara L.; Near real-time vaccine safety surveillance using electronic health records-a systematic review of the application of statistical methods;  2016; Vol 25(3): 225-37","2016","Leite","a review","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"139","545117","Low, Yen Sia, Gallego, Blanca, Shah, Nigam Haresh; Comparing high-dimensional confounder control methods for rapid cohort studies from electronic health records;  2016; Vol 5(2): 179-92","2016","Low","the US","Journal of Comparative Effectiveness Research",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"140","545523","Smith, Alexandra; The Challenge of Assessing Treatment Effectiveness in a Real-World Setting;  2021; Vol 43(11): 2026-2029","2021","Smith","Not Mentioned","Clinical Therapeutics",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"141","544947","Hernandez-Diaz, Sonia, Bateman, Brian T., Palmsten, Kristin, Schneeweiss, Sebastian, Huybrechts, Krista F.; Using nationally representative survey data for external adjustment of unmeasured confounders: An example using the NHANES data;  2020; Vol 29(9): 1151-1158","2020","Hernandez-Diaz","the US","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"142","545279","Wang, Haohan, Wu, Zhenglin, Xing, Eric P.; Removing Confounding Factors Associated Weights in Deep Neural Networks Improves the Prediction Accuracy for Healthcare Applications;  2019; Vol 24 54-65","2019","Wang","the US","Proceedings of the Pacific Symposium on Biocomputing",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"143","544808","Lynch, Kristine E., Whitcomb, Brian W., DuVall, Scott L.; How Confounder Strength Can Affect Allocation of Resources in Electronic Health Records;  2018; Vol 15(Winter): 1d","2018","Lynch","the US","Perspectives in Health Information Management",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"144","544955","Connolly, John G., Schneeweiss, Sebastian, Glynn, Robert J., Gagne, Joshua J.; Quantifying bias reduction with fixed-duration versus all-available covariate assessment periods;  2019; Vol 28(5): 665-670","2019","Connolly","the US","Pharmacoepidemiology and Drug Safety",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"145","548516","Najafzadeh, Mehdi, Gagne, Joshua J., Schneeweiss, Sebastian; Synergies From Integrating Randomized Controlled Trials and Real-World Data Analyses;  2017; Vol 102(6): 914-916","2017","Najafzadeh","the US","Clinical Pharmacology & Therapeutics",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"146","502851","Streeter, Adam J., Lin, Nan Xuan, Crathorne, Louise, Haasova, Marcela, Hyde, Christopher, Melzer, David, Henley, William E.; Adjusting for unmeasured confounding in nonrandomized longitudinal studies: a methodological review;  2017; Vol 87 23-34","2017","Streeter","a review","Journal of Clinical Epidemiology",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"147","503727","Daley, Matthew F., Shoup, Jo Ann, Newcomer, Sophia R., Jackson, Michael L., Groom, Holly C., Jacobsen, Steven J., McLean, Huong Q., Klein, Nicola P., Weintraub, Eric S., McNeil, Michael M., Glanz, Jason M.; Assessing Potential Confounding and Misclassification Bias When Studying the Safety of the Childhood Immunization Schedule;  2018; Vol 18(7): 754-762","2018","Daley","the US","Academic Pediatrics",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"148","544793","Connolly, John G., Glynn, Robert J., Schneeweiss, Sebastian, Gagne, Joshua J.; Improving measurement of binary covariates in claims data: A simulation study;  2020; Vol 29(9): 1093-1100","2020","Connolly","the US","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"149","544794","Gault, Nathalie, Castaneda-Sanabria, Johann, Guillo, Sylvie, Foulon, Stephanie, Tubach, Florence; Underuse of self-controlled designs in pharmacoepidemiology in electronic healthcare databases: a systematic review;  2016; Vol 25(4): 372-7","2016","Gault","a review","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"150","544823","Burne, Rebecca M., Abrahamowicz, Michal; Martingale residual-based method to control for confounders measured only in a validation sample in time-to-event analysis;  2016; Vol 35(25): 4588-4606","2016","Burne","Canada","Statistics in Medicine",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"151","544826","Fortin, Stephen P., Schuemie, Martijn; Indirect covariate balance and residual confounding: An applied comparison of propensity score matching and cardinality matching;  2022; Vol 31(12): 1242-1252","2022","Fortin","the US","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"152","544878","Gilbertson, David T., Bradbury, Brian D., Wetmore, James B., Weinhandl, Eric D., Monda, Keri L., Liu, Jiannong, Brookhart, M. Alan, Gustafson, Sally K., Roberts, Tricia, Collins, Allan J., Rothman, Kenneth J.; Controlling confounding of treatment effects in administrative data in the presence of time-varying baseline confounders;  2016; Vol 25(3): 269-77","2016","Gilbertson","the US","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"153","544952","Wyss, Richard, Yanover, Chen, El-Hay, Tal, Bennett, Dimitri, Platt, Robert W., Zullo, Andrew R., Sari, Grammati, Wen, Xuerong, Ye, Yizhou, Yuan, Hongbo, Gokhale, Mugdha, Patorno, Elisabetta, Lin, Kueiyu Joshua; Machine learning for improving high-dimensional proxy confounder adjustment in healthcare database studies: An overview of the current literature;  2022; Vol 31(9): 932-943","2022","Wyss","a review","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"154","544973","Schuster, Tibor, Pang, Menglan, Platt, Robert W.; On the role of marginal confounder prevalence - implications for the high-dimensional propensity score algorithm;  2015; Vol 24(9): 1004-7","2015","Schuster","Not Mentioned","Pharmacoepidemiology and Drug Safety",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"155","545040","Benasseur, Imane, Talbot, Denis, Durand, Madeleine, Holbrook, Anne, Matteau, Alexis, Potter, Brian J., Renoux, Christel, Schnitzer, Mireille E., Tarride, Jean-Eric, Guertin, Jason R.; A comparison of confounder selection and adjustment methods for estimating causal effects using large healthcare databases;  2022; Vol 31(4): 424-433","2022","Benasseur","Canada","Pharmacoepidemiology and Drug Safety",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"156","545266","Wyss, Richard, Schneeweiss, Sebastian, Lin, Kueiyu Joshua, Miller, David P., Kalilani, Linda, Franklin, Jessica M.; Synthetic Negative Controls: Using Simulation to Screen Large-scale Propensity Score Analyses;  2022; Vol 33(4): 541-550","2022","Wyss","Not Mentioned","Epidemiology",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"157","545464","Ripollone, John E., Huybrechts, Krista F., Rothman, Kenneth J., Ferguson, Ryan E., Franklin, Jessica M.; Implications of the Propensity Score Matching Paradox in Pharmacoepidemiology;  2018; Vol 187(9): 1951-1961","2018","Ripollone","the US","American Journal of Epidemiology",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"158","545505","Ripollone, John E., Huybrechts, Krista F., Rothman, Kenneth J., Ferguson, Ryan E., Franklin, Jessica M.; Evaluating the Utility of Coarsened Exact Matching for Pharmacoepidemiology Using Real and Simulated Claims Data;  2020; Vol 189(6): 613-622","2020","Ripollone","the US","American Journal of Epidemiology",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"159","548514","Pan, Wei, Bai, Haiyan; Propensity score interval matching: using bootstrap confidence intervals for accommodating estimation errors of propensity scores;  2015; Vol 15 53","2015","Pan","the US","BMC Medical Research Methodology",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"160","548842","Flanders, W. Dana, Strickland, Matthew J., Klein, Mitchel; A New Method for Partial Correction of Residual Confounding in Time-Series and Other Observational Studies; American Journal of Epidemiology 2017; Vol 185(10): 941-949","2017","Flanders","the US","American Journal of Epidemiology",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"161","548858","Connolly, John G., Gagne, Joshua J.; Comparison of Calipers for Matching on the Disease Risk Score; American journal of epidemiology 2016; Vol 183(10): 937-48","2016","Connolly","the US","American Journal of Epidemiology",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"162","548906","Braun, Danielle, Gorfine, Malka, Parmigiani, Giovanni, Arvold, Nils D., Dominici, Francesca, Zigler, Corwin; Propensity scores with misclassified treatment assignment: a likelihood-based adjustment; Biostatistics (Oxford, England) 2017; Vol 18(4): 695-710","2017","Braun","the US","Biostatistics",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"163","544951","Grafova, Irina B., Jarrin, Olga F.; Beyond Black and White: Mapping Misclassification of Medicare Beneficiaries Race and Ethnicity;  2021; Vol 78(5): 616-626","2021","Grafova","the US","Medical Care Research and Review",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
